Month,Household_ID,Hierarchy_Level,Income,Consumption,APC
6,家計_171_階層1,1,2332,2095,0.89837
6,家計_172_階層1,1,2332,2095,0.89837
6,家計_173_階層1,1,2332,2095,0.89837
6,家計_174_階層2,2,583,516,0.885077
6,家計_175_階層2,2,583,516,0.885077
6,家計_176_階層2,2,583,516,0.885077
6,家計_177_階層2,2,583,516,0.885077
6,家計_178_階層2,2,583,516,0.885077
6,家計_179_階層2,2,583,516,0.885077
6,家計_180_階層2,2,583,516,0.885077
6,家計_181_階層2,2,583,516,0.885077
6,家計_182_階層2,2,583,516,0.885077
6,家計_183_階層2,2,583,516,0.885077
6,家計_184_階層2,2,583,516,0.885077
6,家計_185_階層2,2,583,516,0.885077
6,家計_186_階層2,2,583,516,0.885077
6,家計_187_階層2,2,583,516,0.885077
6,家計_188_階層2,2,583,516,0.885077
6,家計_189_階層2,2,583,516,0.885077
6,家計_190_階層0,0,9352,5550,0.593456
6,家計_191_階層1,1,2338,2461,1.05261
6,家計_192_階層1,1,2338,2461,1.05261
6,家計_193_階層1,1,2338,2461,1.05261
6,家計_194_階層1,1,2338,2461,1.05261
6,家計_195_階層2,2,584,607,1.03938
6,家計_196_階層2,2,584,607,1.03938
6,家計_197_階層2,2,584,607,1.03938
6,家計_198_階層2,2,584,607,1.03938
6,家計_199_階層2,2,584,607,1.03938
6,家計_200_階層2,2,584,607,1.03938
6,家計_201_階層2,2,584,607,1.03938
6,家計_202_階層2,2,584,607,1.03938
6,家計_203_階層2,2,584,607,1.03938
6,家計_204_階層2,2,584,607,1.03938
6,家計_205_階層2,2,584,607,1.03938
6,家計_206_階層2,2,584,607,1.03938
6,家計_207_階層2,2,584,607,1.03938
6,家計_208_階層2,2,584,607,1.03938
6,家計_209_階層2,2,584,607,1.03938
6,家計_210_階層2,2,584,607,1.03938
7,家計_1_階層0,0,12873,6390,0.496388
7,家計_2_階層1,1,3218,3501,1.08794
7,家計_3_階層1,1,3218,3501,1.08794
7,家計_4_階層1,1,3218,3501,1.08794
7,家計_5_階層1,1,3218,3501,1.08794
7,家計_6_階層2,2,804,867,1.07836
7,家計_7_階層2,2,804,867,1.07836
7,家計_8_階層2,2,804,867,1.07836
7,家計_9_階層2,2,804,867,1.07836
7,家計_10_階層2,2,804,867,1.07836
7,家計_11_階層2,2,804,867,1.07836
7,家計_12_階層2,2,804,867,1.07836
7,家計_13_階層2,2,804,867,1.07836
7,家計_14_階層2,2,804,867,1.07836
7,家計_15_階層2,2,804,867,1.07836
7,家計_16_階層2,2,804,867,1.07836
7,家計_17_階層2,2,804,867,1.07836
7,家計_18_階層2,2,804,867,1.07836
7,家計_19_階層2,2,804,867,1.07836
7,家計_20_階層2,2,804,867,1.07836
7,家計_21_階層2,2,804,867,1.07836
7,家計_22_階層0,0,11959,6060,0.506731
7,家計_23_階層1,1,2989,3079,1.03011
7,家計_24_階層1,1,2989,3079,1.03011
7,家計_25_階層1,1,2989,3079,1.03011
7,家計_26_階層1,1,2989,3079,1.03011
7,家計_27_階層2,2,747,762,1.02008
7,家計_28_階層2,2,747,762,1.02008
7,家計_29_階層2,2,747,762,1.02008
7,家計_30_階層2,2,747,762,1.02008
7,家計_31_階層2,2,747,762,1.02008
7,家計_32_階層2,2,747,762,1.02008
7,家計_33_階層2,2,747,762,1.02008
7,家計_34_階層2,2,747,762,1.02008
7,家計_35_階層2,2,747,762,1.02008
7,家計_36_階層2,2,747,762,1.02008
7,家計_37_階層2,2,747,762,1.02008
7,家計_38_階層2,2,747,762,1.02008
7,家計_39_階層2,2,747,762,1.02008
7,家計_40_階層2,2,747,762,1.02008
7,家計_41_階層2,2,747,762,1.02008
7,家計_42_階層2,2,747,762,1.02008
7,家計_43_階層0,0,13209,6150,0.465592
7,家計_44_階層1,1,3302,3185,0.964567
7,家計_45_階層1,1,3302,3185,0.964567
7,家計_46_階層1,1,3302,3185,0.964567
7,家計_47_階層1,1,3302,3185,0.964567
7,家計_48_階層2,2,825,788,0.955152
7,家計_49_階層2,2,825,788,0.955152
7,家計_50_階層2,2,825,788,0.955152
7,家計_51_階層2,2,825,788,0.955152
7,家計_52_階層2,2,825,788,0.955152
7,家計_53_階層2,2,825,788,0.955152
7,家計_54_階層2,2,825,788,0.955152
7,家計_55_階層2,2,825,788,0.955152
7,家計_56_階層2,2,825,788,0.955152
7,家計_57_階層2,2,825,788,0.955152
7,家計_58_階層2,2,825,788,0.955152
7,家計_59_階層2,2,825,788,0.955152
7,家計_60_階層2,2,825,788,0.955152
7,家計_61_階層2,2,825,788,0.955152
7,家計_62_階層2,2,825,788,0.955152
7,家計_63_階層2,2,825,788,0.955152
7,家計_64_階層0,0,12370,6180,0.499596
7,家計_65_階層1,1,3092,3225,1.04301
7,家計_66_階層1,1,3092,3225,1.04301
7,家計_67_階層1,1,3092,3225,1.04301
7,家計_68_階層1,1,3092,3225,1.04301
7,家計_69_階層2,2,773,798,1.03234
7,家計_70_階層2,2,773,798,1.03234
7,家計_71_階層2,2,773,798,1.03234
7,家計_72_階層2,2,773,798,1.03234
7,家計_73_階層2,2,773,798,1.03234
7,家計_74_階層2,2,773,798,1.03234
7,家計_75_階層2,2,773,798,1.03234
7,家計_76_階層2,2,773,798,1.03234
7,家計_77_階層2,2,773,798,1.03234
7,家計_78_階層2,2,773,798,1.03234
7,家計_79_階層2,2,773,798,1.03234
7,家計_80_階層2,2,773,798,1.03234
7,家計_81_階層2,2,773,798,1.03234
7,家計_82_階層2,2,773,798,1.03234
7,家計_83_階層2,2,773,798,1.03234
7,家計_84_階層2,2,773,798,1.03234
7,家計_85_階層0,0,13485,6270,0.464961
7,家計_86_階層1,1,3371,3352,0.994364
7,家計_87_階層1,1,3371,3352,0.994364
7,家計_88_階層1,1,3371,3352,0.994364
7,家計_89_階層1,1,3371,3352,0.994364
7,家計_90_階層2,2,842,830,0.985748
7,家計_91_階層2,2,842,830,0.985748
7,家計_92_階層2,2,842,830,0.985748
7,家計_93_階層2,2,842,830,0.985748
7,家計_94_階層2,2,842,830,0.985748
7,家計_95_階層2,2,842,830,0.985748
7,家計_96_階層2,2,842,830,0.985748
7,家計_97_階層2,2,842,830,0.985748
7,家計_98_階層2,2,842,830,0.985748
7,家計_99_階層2,2,842,830,0.985748
7,家計_100_階層2,2,842,830,0.985748
7,家計_101_階層2,2,842,830,0.985748
7,家計_102_階層2,2,842,830,0.985748
7,家計_103_階層2,2,842,830,0.985748
7,家計_104_階層2,2,842,830,0.985748
7,家計_105_階層2,2,842,830,0.985748
7,家計_106_階層0,0,8902,5460,0.613345
7,家計_107_階層1,1,2225,2317,1.04135
7,家計_108_階層1,1,2225,2317,1.04135
7,家計_109_階層1,1,2225,2317,1.04135
7,家計_110_階層1,1,2225,2317,1.04135
7,家計_111_階層2,2,556,571,1.02698
7,家計_112_階層2,2,556,571,1.02698
7,家計_113_階層2,2,556,571,1.02698
7,家計_114_階層2,2,556,571,1.02698
7,家計_115_階層2,2,556,571,1.02698
7,家計_116_階層2,2,556,571,1.02698
7,家計_117_階層2,2,556,571,1.02698
7,家計_118_階層2,2,556,571,1.02698
7,家計_119_階層2,2,556,571,1.02698
7,家計_120_階層2,2,556,571,1.02698
7,家計_121_階層2,2,556,571,1.02698
7,家計_122_階層2,2,556,571,1.02698
7,家計_123_階層2,2,556,571,1.02698
7,家計_124_階層2,2,556,571,1.02698
7,家計_125_階層2,2,556,571,1.02698
7,家計_126_階層2,2,556,571,1.02698
7,家計_127_階層0,0,9556,5520,0.577648
7,家計_128_階層1,1,2389,2411,1.00921
7,家計_129_階層1,1,2389,2411,1.00921
7,家計_130_階層1,1,2389,2411,1.00921
7,家計_131_階層1,1,2389,2411,1.00921
7,家計_132_階層2,2,597,595,0.99665
7,家計_133_階層2,2,597,595,0.99665
7,家計_134_階層2,2,597,595,0.99665
7,家計_135_階層2,2,597,595,0.99665
7,家計_136_階層2,2,597,595,0.99665
7,家計_137_階層2,2,597,595,0.99665
7,家計_138_階層2,2,597,595,0.99665
7,家計_139_階層2,2,597,595,0.99665
7,家計_140_階層2,2,597,595,0.99665
7,家計_141_階層2,2,597,595,0.99665
7,家計_142_階層2,2,597,595,0.99665
7,家計_143_階層2,2,597,595,0.99665
7,家計_144_階層2,2,597,595,0.99665
7,家計_145_階層2,2,597,595,0.99665
7,家計_146_階層2,2,597,595,0.99665
7,家計_147_階層2,2,597,595,0.99665
7,家計_148_階層0,0,8600,5460,0.634884
7,家計_149_階層1,1,2150,2340,1.08837
7,家計_150_階層1,1,2150,2340,1.08837
7,家計_151_階層1,1,2150,2340,1.08837
7,家計_152_階層1,1,2150,2340,1.08837
7,家計_153_階層2,2,537,577,1.07449
7,家計_154_階層2,2,537,577,1.07449
7,家計_155_階層2,2,537,577,1.07449
7,家計_156_階層2,2,537,577,1.07449
7,家計_157_階層2,2,537,577,1.07449
7,家計_158_階層2,2,537,577,1.07449
7,家計_159_階層2,2,537,577,1.07449
7,家計_160_階層2,2,537,577,1.07449
7,家計_161_階層2,2,537,577,1.07449
7,家計_162_階層2,2,537,577,1.07449
7,家計_163_階層2,2,537,577,1.07449
7,家計_164_階層2,2,537,577,1.07449
7,家計_165_階層2,2,537,577,1.07449
7,家計_166_階層2,2,537,577,1.07449
7,家計_167_階層2,2,537,577,1.07449
7,家計_168_階層2,2,537,577,1.07449
7,家計_169_階層0,0,10887,5460,0.501516
7,家計_170_階層1,1,2721,2322,0.853363
7,家計_171_階層1,1,2721,2322,0.853363
7,家計_172_階層1,1,2721,2322,0.853363
7,家計_173_階層1,1,2721,2322,0.853363
7,家計_174_階層2,2,680,573,0.842647
7,家計_175_階層2,2,680,573,0.842647
7,家計_176_階層2,2,680,573,0.842647
7,家計_177_階層2,2,680,573,0.842647
7,家計_178_階層2,2,680,573,0.842647
7,家計_179_階層2,2,680,573,0.842647
7,家計_180_階層2,2,680,573,0.842647
7,家計_181_階層2,2,680,573,0.842647
7,家計_182_階層2,2,680,573,0.842647
7,家計_183_階層2,2,680,573,0.842647
7,家計_184_階層2,2,680,573,0.842647
7,家計_185_階層2,2,680,573,0.842647
7,家計_186_階層2,2,680,573,0.842647
7,家計_187_階層2,2,680,573,0.842647
7,家計_188_階層2,2,680,573,0.842647
7,家計_189_階層2,2,680,573,0.842647
7,家計_190_階層0,0,8730,5460,0.62543
7,家計_191_階層1,1,2182,2328,1.06691
7,家計_192_階層1,1,2182,2328,1.06691
7,家計_193_階層1,1,2182,2328,1.06691
7,家計_194_階層1,1,2182,2328,1.06691
7,家計_195_階層2,2,545,574,1.05321
7,家計_196_階層2,2,545,574,1.05321
7,家計_197_階層2,2,545,574,1.05321
7,家計_198_階層2,2,545,574,1.05321
7,家計_199_階層2,2,545,574,1.05321
7,家計_200_階層2,2,545,574,1.05321
7,家計_201_階層2,2,545,574,1.05321
7,家計_202_階層2,2,545,574,1.05321
7,家計_203_階層2,2,545,574,1.05321
7,家計_204_階層2,2,545,574,1.05321
7,家計_205_階層2,2,545,574,1.05321
7,家計_206_階層2,2,545,574,1.05321
7,家計_207_階層2,2,545,574,1.05321
7,家計_208_階層2,2,545,574,1.05321
7,家計_209_階層2,2,545,574,1.05321
7,家計_210_階層2,2,545,574,1.05321
8,家計_1_階層0,0,11166,6150,0.550779
8,家計_2_階層1,1,2791,3208,1.14941
8,家計_3_階層1,1,2791,3208,1.14941
8,家計_4_階層1,1,2791,3208,1.14941
8,家計_5_階層1,1,2791,3208,1.14941
8,家計_6_階層2,2,697,794,1.13917
8,家計_7_階層2,2,697,794,1.13917
8,家計_8_階層2,2,697,794,1.13917
8,家計_9_階層2,2,697,794,1.13917
8,家計_10_階層2,2,697,794,1.13917
8,家計_11_階層2,2,697,794,1.13917
8,家計_12_階層2,2,697,794,1.13917
8,家計_13_階層2,2,697,794,1.13917
8,家計_14_階層2,2,697,794,1.13917
8,家計_15_階層2,2,697,794,1.13917
8,家計_16_階層2,2,697,794,1.13917
8,家計_17_階層2,2,697,794,1.13917
8,家計_18_階層2,2,697,794,1.13917
8,家計_19_階層2,2,697,794,1.13917
8,家計_20_階層2,2,697,794,1.13917
8,家計_21_階層2,2,697,794,1.13917
8,家計_22_階層0,0,12508,5970,0.477295
8,家計_23_階層1,1,3127,2979,0.95267
8,家計_24_階層1,1,3127,2979,0.95267
8,家計_25_階層1,1,3127,2979,0.95267
8,家計_26_階層1,1,3127,2979,0.95267
8,家計_27_階層2,2,781,737,0.943662
8,家計_28_階層2,2,781,737,0.943662
8,家計_29_階層2,2,781,737,0.943662
8,家計_30_階層2,2,781,737,0.943662
8,家計_31_階層2,2,781,737,0.943662
8,家計_32_階層2,2,781,737,0.943662
8,家計_33_階層2,2,781,737,0.943662
8,家計_34_階層2,2,781,737,0.943662
8,家計_35_階層2,2,781,737,0.943662
8,家計_36_階層2,2,781,737,0.943662
8,家計_37_階層2,2,781,737,0.943662
8,家計_38_階層2,2,781,737,0.943662
8,家計_39_階層2,2,781,737,0.943662
8,家計_40_階層2,2,781,737,0.943662
8,家計_41_階層2,2,781,737,0.943662
8,家計_42_階層2,2,781,737,0.943662
8,家計_43_階層0,0,13328,6240,0.468187
8,家計_44_階層1,1,3332,3292,0.987995
8,家計_45_階層1,1,3332,3292,0.987995
8,家計_46_階層1,1,3332,3292,0.987995
8,家計_47_階層1,1,3332,3292,0.987995
8,家計_48_階層2,2,833,815,0.978391
8,家計_49_階層2,2,833,815,0.978391
8,家計_50_階層2,2,833,815,0.978391
8,家計_51_階層2,2,833,815,0.978391
8,家計_52_階層2,2,833,815,0.978391
8,家計_53_階層2,2,833,815,0.978391
8,家計_54_階層2,2,833,815,0.978391
8,家計_55_階層2,2,833,815,0.978391
8,家計_56_階層2,2,833,815,0.978391
8,家計_57_階層2,2,833,815,0.978391
8,家計_58_階層2,2,833,815,0.978391
8,家計_59_階層2,2,833,815,0.978391
8,家計_60_階層2,2,833,815,0.978391
8,家計_61_階層2,2,833,815,0.978391
8,家計_62_階層2,2,833,815,0.978391
8,家計_63_階層2,2,833,815,0.978391
8,家計_64_階層0,0,12341,6060,0.491046
8,家計_65_階層1,1,3085,3082,0.999028
8,家計_66_階層1,1,3085,3082,0.999028
8,家計_67_階層1,1,3085,3082,0.999028
8,家計_68_階層1,1,3085,3082,0.999028
8,家計_69_階層2,2,771,763,0.989624
8,家計_70_階層2,2,771,763,0.989624
8,家計_71_階層2,2,771,763,0.989624
8,家計_72_階層2,2,771,763,0.989624
8,家計_73_階層2,2,771,763,0.989624
8,家計_74_階層2,2,771,763,0.989624
8,家計_75_階層2,2,771,763,0.989624
8,家計_76_階層2,2,771,763,0.989624
8,家計_77_階層2,2,771,763,0.989624
8,家計_78_階層2,2,771,763,0.989624
8,家計_79_階層2,2,771,763,0.989624
8,家計_80_階層2,2,771,763,0.989624
8,家計_81_階層2,2,771,763,0.989624
8,家計_82_階層2,2,771,763,0.989624
8,家計_83_階層2,2,771,763,0.989624
8,家計_84_階層2,2,771,763,0.989624
8,家計_85_階層0,0,13003,6270,0.482196
8,家計_86_階層1,1,3250,3361,1.03415
8,家計_87_階層1,1,3250,3361,1.03415
8,家計_88_階層1,1,3250,3361,1.03415
8,家計_89_階層1,1,3250,3361,1.03415
8,家計_90_階層2,2,812,832,1.02463
8,家計_91_階層2,2,812,832,1.02463
8,家計_92_階層2,2,812,832,1.02463
8,家計_93_階層2,2,812,832,1.02463
8,家計_94_階層2,2,812,832,1.02463
8,家計_95_階層2,2,812,832,1.02463
8,家計_96_階層2,2,812,832,1.02463
8,家計_97_階層2,2,812,832,1.02463
8,家計_98_階層2,2,812,832,1.02463
8,家計_99_階層2,2,812,832,1.02463
8,家計_100_階層2,2,812,832,1.02463
8,家計_101_階層2,2,812,832,1.02463
8,家計_102_階層2,2,812,832,1.02463
8,家計_103_階層2,2,812,832,1.02463
8,家計_104_階層2,2,812,832,1.02463
8,家計_105_階層2,2,812,832,1.02463
8,家計_106_階層0,0,8753,5370,0.613504
8,家計_107_階層1,1,2188,2215,1.01234
8,家計_108_階層1,1,2188,2215,1.01234
8,家計_109_階層1,1,2188,2215,1.01234
8,家計_110_階層1,1,2188,2215,1.01234
8,家計_111_階層2,2,547,546,0.998172
8,家計_112_階層2,2,547,546,0.998172
8,家計_113_階層2,2,547,546,0.998172
8,家計_114_階層2,2,547,546,0.998172
8,家計_115_階層2,2,547,546,0.998172
8,家計_116_階層2,2,547,546,0.998172
8,家計_117_階層2,2,547,546,0.998172
8,家計_118_階層2,2,547,546,0.998172
8,家計_119_階層2,2,547,546,0.998172
8,家計_120_階層2,2,547,546,0.998172
8,家計_121_階層2,2,547,546,0.998172
8,家計_122_階層2,2,547,546,0.998172
8,家計_123_階層2,2,547,546,0.998172
8,家計_124_階層2,2,547,546,0.998172
8,家計_125_階層2,2,547,546,0.998172
8,家計_126_階層2,2,547,546,0.998172
8,家計_127_階層0,0,9820,5490,0.559063
8,家計_128_階層1,1,2455,2379,0.969043
8,家計_129_階層1,1,2455,2379,0.969043
8,家計_130_階層1,1,2455,2379,0.969043
8,家計_131_階層1,1,2455,2379,0.969043
8,家計_132_階層2,2,613,587,0.957586
8,家計_133_階層2,2,613,587,0.957586
8,家計_134_階層2,2,613,587,0.957586
8,家計_135_階層2,2,613,587,0.957586
8,家計_136_階層2,2,613,587,0.957586
8,家計_137_階層2,2,613,587,0.957586
8,家計_138_階層2,2,613,587,0.957586
8,家計_139_階層2,2,613,587,0.957586
8,家計_140_階層2,2,613,587,0.957586
8,家計_141_階層2,2,613,587,0.957586
8,家計_142_階層2,2,613,587,0.957586
8,家計_143_階層2,2,613,587,0.957586
8,家計_144_階層2,2,613,587,0.957586
8,家計_145_階層2,2,613,587,0.957586
8,家計_146_階層2,2,613,587,0.957586
8,家計_147_階層2,2,613,587,0.957586
8,家計_148_階層0,0,8991,5310,0.590591
8,家計_149_階層1,1,2247,2140,0.952381
8,家計_150_階層1,1,2247,2140,0.952381
8,家計_151_階層1,1,2247,2140,0.952381
8,家計_152_階層1,1,2247,2140,0.952381
8,家計_153_階層2,2,561,527,0.939394
8,家計_154_階層2,2,561,527,0.939394
8,家計_155_階層2,2,561,527,0.939394
8,家計_156_階層2,2,561,527,0.939394
8,家計_157_階層2,2,561,527,0.939394
8,家計_158_階層2,2,561,527,0.939394
8,家計_159_階層2,2,561,527,0.939394
8,家計_160_階層2,2,561,527,0.939394
8,家計_161_階層2,2,561,527,0.939394
8,家計_162_階層2,2,561,527,0.939394
8,家計_163_階層2,2,561,527,0.939394
8,家計_164_階層2,2,561,527,0.939394
8,家計_165_階層2,2,561,527,0.939394
8,家計_166_階層2,2,561,527,0.939394
8,家計_167_階層2,2,561,527,0.939394
8,家計_168_階層2,2,561,527,0.939394
8,家計_169_階層0,0,8968,5760,0.642284
8,家計_170_階層1,1,2242,2711,1.20919
8,家計_171_階層1,1,2242,2711,1.20919
8,家計_172_階層1,1,2242,2711,1.20919
8,家計_173_階層1,1,2242,2711,1.20919
8,家計_174_階層2,2,560,670,1.19643
8,家計_175_階層2,2,560,670,1.19643
8,家計_176_階層2,2,560,670,1.19643
8,家計_177_階層2,2,560,670,1.19643
8,家計_178_階層2,2,560,670,1.19643
8,家計_179_階層2,2,560,670,1.19643
8,家計_180_階層2,2,560,670,1.19643
8,家計_181_階層2,2,560,670,1.19643
8,家計_182_階層2,2,560,670,1.19643
8,家計_183_階層2,2,560,670,1.19643
8,家計_184_階層2,2,560,670,1.19643
8,家計_185_階層2,2,560,670,1.19643
8,家計_186_階層2,2,560,670,1.19643
8,家計_187_階層2,2,560,670,1.19643
8,家計_188_階層2,2,560,670,1.19643
8,家計_189_階層2,2,560,670,1.19643
8,家計_190_階層0,0,10157,5340,0.525746
8,家計_191_階層1,1,2539,2172,0.855455
8,家計_192_階層1,1,2539,2172,0.855455
8,家計_193_階層1,1,2539,2172,0.855455
8,家計_194_階層1,1,2539,2172,0.855455
8,家計_195_階層2,2,634,535,0.843849
8,家計_196_階層2,2,634,535,0.843849
8,家計_197_階層2,2,634,535,0.843849
8,家計_198_階層2,2,634,535,0.843849
8,家計_199_階層2,2,634,535,0.843849
8,家計_200_階層2,2,634,535,0.843849
8,家計_201_階層2,2,634,535,0.843849
8,家計_202_階層2,2,634,535,0.843849
8,家計_203_階層2,2,634,535,0.843849
8,家計_204_階層2,2,634,535,0.843849
8,家計_205_階層2,2,634,535,0.843849
8,家計_206_階層2,2,634,535,0.843849
8,家計_207_階層2,2,634,535,0.843849
8,家計_208_階層2,2,634,535,0.843849
8,家計_209_階層2,2,634,535,0.843849
8,家計_210_階層2,2,634,535,0.843849
9,家計_1_階層0,0,12201,5820,0.47701
9,家計_2_階層1,1,3050,2781,0.911803
9,家計_3_階層1,1,3050,2781,0.911803
9,家計_4_階層1,1,3050,2781,0.911803
9,家計_5_階層1,1,3050,2781,0.911803
9,家計_6_階層2,2,762,687,0.901575
9,家計_7_階層2,2,762,687,0.901575
9,家計_8_階層2,2,762,687,0.901575
9,家計_9_階層2,2,762,687,0.901575
9,家計_10_階層2,2,762,687,0.901575
9,家計_11_階層2,2,762,687,0.901575
9,家計_12_階層2,2,762,687,0.901575
9,家計_13_階層2,2,762,687,0.901575
9,家計_14_階層2,2,762,687,0.901575
9,家計_15_階層2,2,762,687,0.901575
9,家計_16_階層2,2,762,687,0.901575
9,家計_17_階層2,2,762,687,0.901575
9,家計_18_階層2,2,762,687,0.901575
9,家計_19_階層2,2,762,687,0.901575
9,家計_20_階層2,2,762,687,0.901575
9,家計_21_階層2,2,762,687,0.901575
9,家計_22_階層0,0,12493,6090,0.487473
9,家計_23_階層1,1,3123,3117,0.998079
9,家計_24_階層1,1,3123,3117,0.998079
9,家計_25_階層1,1,3123,3117,0.998079
9,家計_26_階層1,1,3123,3117,0.998079
9,家計_27_階層2,2,780,771,0.988462
9,家計_28_階層2,2,780,771,0.988462
9,家計_29_階層2,2,780,771,0.988462
9,家計_30_階層2,2,780,771,0.988462
9,家計_31_階層2,2,780,771,0.988462
9,家計_32_階層2,2,780,771,0.988462
9,家計_33_階層2,2,780,771,0.988462
9,家計_34_階層2,2,780,771,0.988462
9,家計_35_階層2,2,780,771,0.988462
9,家計_36_階層2,2,780,771,0.988462
9,家計_37_階層2,2,780,771,0.988462
9,家計_38_階層2,2,780,771,0.988462
9,家計_39_階層2,2,780,771,0.988462
9,家計_40_階層2,2,780,771,0.988462
9,家計_41_階層2,2,780,771,0.988462
9,家計_42_階層2,2,780,771,0.988462
9,家計_43_階層0,0,12997,6240,0.480111
9,家計_44_階層1,1,3249,3322,1.02247
9,家計_45_階層1,1,3249,3322,1.02247
9,家計_46_階層1,1,3249,3322,1.02247
9,家計_47_階層1,1,3249,3322,1.02247
9,家計_48_階層2,2,812,823,1.01355
9,家計_49_階層2,2,812,823,1.01355
9,家計_50_階層2,2,812,823,1.01355
9,家計_51_階層2,2,812,823,1.01355
9,家計_52_階層2,2,812,823,1.01355
9,家計_53_階層2,2,812,823,1.01355
9,家計_54_階層2,2,812,823,1.01355
9,家計_55_階層2,2,812,823,1.01355
9,家計_56_階層2,2,812,823,1.01355
9,家計_57_階層2,2,812,823,1.01355
9,家計_58_階層2,2,812,823,1.01355
9,家計_59_階層2,2,812,823,1.01355
9,家計_60_階層2,2,812,823,1.01355
9,家計_61_階層2,2,812,823,1.01355
9,家計_62_階層2,2,812,823,1.01355
9,家計_63_階層2,2,812,823,1.01355
9,家計_64_階層0,0,12321,6060,0.491843
9,家計_65_階層1,1,3080,3075,0.998377
9,家計_66_階層1,1,3080,3075,0.998377
9,家計_67_階層1,1,3080,3075,0.998377
9,家計_68_階層1,1,3080,3075,0.998377
9,家計_69_階層2,2,770,761,0.988312
9,家計_70_階層2,2,770,761,0.988312
9,家計_71_階層2,2,770,761,0.988312
9,家計_72_階層2,2,770,761,0.988312
9,家計_73_階層2,2,770,761,0.988312
9,家計_74_階層2,2,770,761,0.988312
9,家計_75_階層2,2,770,761,0.988312
9,家計_76_階層2,2,770,761,0.988312
9,家計_77_階層2,2,770,761,0.988312
9,家計_78_階層2,2,770,761,0.988312
9,家計_79_階層2,2,770,761,0.988312
9,家計_80_階層2,2,770,761,0.988312
9,家計_81_階層2,2,770,761,0.988312
9,家計_82_階層2,2,770,761,0.988312
9,家計_83_階層2,2,770,761,0.988312
9,家計_84_階層2,2,770,761,0.988312
9,家計_85_階層0,0,11940,6180,0.517588
9,家計_86_階層1,1,2985,3240,1.08543
9,家計_87_階層1,1,2985,3240,1.08543
9,家計_88_階層1,1,2985,3240,1.08543
9,家計_89_階層1,1,2985,3240,1.08543
9,家計_90_階層2,2,746,802,1.07507
9,家計_91_階層2,2,746,802,1.07507
9,家計_92_階層2,2,746,802,1.07507
9,家計_93_階層2,2,746,802,1.07507
9,家計_94_階層2,2,746,802,1.07507
9,家計_95_階層2,2,746,802,1.07507
9,家計_96_階層2,2,746,802,1.07507
9,家計_97_階層2,2,746,802,1.07507
9,家計_98_階層2,2,746,802,1.07507
9,家計_99_階層2,2,746,802,1.07507
9,家計_100_階層2,2,746,802,1.07507
9,家計_101_階層2,2,746,802,1.07507
9,家計_102_階層2,2,746,802,1.07507
9,家計_103_階層2,2,746,802,1.07507
9,家計_104_階層2,2,746,802,1.07507
9,家計_105_階層2,2,746,802,1.07507
9,家計_106_階層0,0,10235,5340,0.521739
9,家計_107_階層1,1,2558,2178,0.851446
9,家計_108_階層1,1,2558,2178,0.851446
9,家計_109_階層1,1,2558,2178,0.851446
9,家計_110_階層1,1,2558,2178,0.851446
9,家計_111_階層2,2,639,537,0.840376
9,家計_112_階層2,2,639,537,0.840376
9,家計_113_階層2,2,639,537,0.840376
9,家計_114_階層2,2,639,537,0.840376
9,家計_115_階層2,2,639,537,0.840376
9,家計_116_階層2,2,639,537,0.840376
9,家計_117_階層2,2,639,537,0.840376
9,家計_118_階層2,2,639,537,0.840376
9,家計_119_階層2,2,639,537,0.840376
9,家計_120_階層2,2,639,537,0.840376
9,家計_121_階層2,2,639,537,0.840376
9,家計_122_階層2,2,639,537,0.840376
9,家計_123_階層2,2,639,537,0.840376
9,家計_124_階層2,2,639,537,0.840376
9,家計_125_階層2,2,639,537,0.840376
9,家計_126_階層2,2,639,537,0.840376
9,家計_127_階層0,0,8993,5550,0.617147
9,家計_128_階層1,1,2248,2445,1.08763
9,家計_129_階層1,1,2248,2445,1.08763
9,家計_130_階層1,1,2248,2445,1.08763
9,家計_131_階層1,1,2248,2445,1.08763
9,家計_132_階層2,2,562,603,1.07295
9,家計_133_階層2,2,562,603,1.07295
9,家計_134_階層2,2,562,603,1.07295
9,家計_135_階層2,2,562,603,1.07295
9,家計_136_階層2,2,562,603,1.07295
9,家計_137_階層2,2,562,603,1.07295
9,家計_138_階層2,2,562,603,1.07295
9,家計_139_階層2,2,562,603,1.07295
9,家計_140_階層2,2,562,603,1.07295
9,家計_141_階層2,2,562,603,1.07295
9,家計_142_階層2,2,562,603,1.07295
9,家計_143_階層2,2,562,603,1.07295
9,家計_144_階層2,2,562,603,1.07295
9,家計_145_階層2,2,562,603,1.07295
9,家計_146_階層2,2,562,603,1.07295
9,家計_147_階層2,2,562,603,1.07295
9,家計_148_階層0,0,8637,5370,0.621744
9,家計_149_階層1,1,2159,2237,1.03613
9,家計_150_階層1,1,2159,2237,1.03613
9,家計_151_階層1,1,2159,2237,1.03613
9,家計_152_階層1,1,2159,2237,1.03613
9,家計_153_階層2,2,539,551,1.02226
9,家計_154_階層2,2,539,551,1.02226
9,家計_155_階層2,2,539,551,1.02226
9,家計_156_階層2,2,539,551,1.02226
9,家計_157_階層2,2,539,551,1.02226
9,家計_158_階層2,2,539,551,1.02226
9,家計_159_階層2,2,539,551,1.02226
9,家計_160_階層2,2,539,551,1.02226
9,家計_161_階層2,2,539,551,1.02226
